data_venda,id_venda,id_linha_venda,id_livro,qtde_item,nome_livro,categoria,autor,preco
2025-02-05,4998,5328,8,3,O Pequeno Príncipe,Ficção,Antoine de Saint-Exupéry,89.28
2025-02-02,1158,1488,9,5,A Revolução dos Bichos,Ficção,George Orwell,33.79
2024-10-13,6700,7030,9,4,A Revolução dos Bichos,Ficção,George Orwell,132.96
2024-12-06,6169,6499,5,4,Dom Casmurro,Ficção,Machado de Assis,144.92
2025-03-08,6482,6812,8,5,O Pequeno Príncipe,Ficção,Antoine de Saint-Exupéry,85.83
2025-05-22,154,450,1,2,A Menina que Roubava Livros,Ficção,Markus Zusak,105.38
2025-04-23,9598,9928,7,1,O Código Da Vinci,Ficção,Dan Brown,21.52
2024-08-23,249,579,8,3,O Pequeno Príncipe,Ficção,Antoine de Saint-Exupéry,91.8
2025-02-24,230,560,4,4,O Hobbit,Ficção,J.R.R. Tolkien,25.68
2025-03-10,6683,7013,4,4,O Hobbit,Ficção,J.R.R. Tolkien,76.88
2025-06-09,1,1,3,2,Sapiens,Não Ficção,Yuval Noah Harari,56.59
2025-02-04,56,165,4,4,O Hobbit,Ficção,J.R.R. Tolkien,104.49
2024-07-10,4728,5058,4,1,O Hobbit,Ficção,J.R.R. Tolkien,136.53
2025-01-04,8415,8745,8,2,O Pequeno Príncipe,Ficção,Antoine de Saint-Exupéry,145.75
2024-06-27,4664,4994,8,1,O Pequeno Príncipe,Ficção,Antoine de Saint-Exupéry,135.46
2025-01-18,1891,2221,2,3,1984,Ficção,George Orwell,132.5
2024-10-02,1369,1699,9,3,A Revolução dos Bichos,Ficção,George Orwell,22.33
2025-04-26,6642,6972,3,2,Sapiens,Não Ficção,Yuval Noah Harari,95.37
2025-01-02,1910,2240,5,5,Dom Casmurro,Ficção,Machado de Assis,35.83
2024-10-25,44,131,8,5,O Pequeno Príncipe,Ficção,Antoine de Saint-Exupéry,60.48
2024-10-15,77,229,2,2,1984,Ficção,George Orwell,71.78
2025-04-15,52,151,1,2,A Menina que Roubava Livros,Ficção,Markus Zusak,77.73
2024-11-21,692,1022,6,2,Orgulho e Preconceito,Ficção,Jane Austen,46.67
2025-01-03,2185,2515,2,5,1984,Ficção,George Orwell,26.15
2024-07-20,8595,8925,4,5,O Hobbit,Ficção,J.R.R. Tolkien,40.65
2025-04-19,6783,7113,6,2,Orgulho e Preconceito,Ficção,Jane Austen,87.16
2025-04-30,8917,9247,7,1,O Código Da Vinci,Ficção,Dan Brown,65.76
2024-12-04,759,1089,9,3,A Revolução dos Bichos,Ficção,George Orwell,30.62
2024-12-13,1302,1632,6,2,Orgulho e Preconceito,Ficção,Jane Austen,47.48
2024-11-26,137,400,6,2,Orgulho e Preconceito,Ficção,Jane Austen,78.35
2024-11-26,6937,7267,1,5,A Menina que Roubava Livros,Ficção,Markus Zusak,48.37
2024-07-20,8530,8860,6,1,Orgulho e Preconceito,Ficção,Jane Austen,34.61
2025-04-07,5732,6062,3,2,Sapiens,Não Ficção,Yuval Noah Harari,54.16
2024-09-25,,1362,5,5,Dom Casmurro,Ficção,Machado de Assis,54.92
2025-01-08,9534,9864,8,2,O Pequeno Príncipe,Ficção,Antoine de Saint-Exupéry,33.6
2025-05-12,4178,4508,2,5,1984,Ficção,George Orwell,128.99
2024-08-31,2480,2810,3,4,Sapiens,Não Ficção,Yuval Noah Harari,27.45
2025-03-25,2551,2881,1,1,A Menina que Roubava Livros,Ficção,Markus Zusak,71.32
2024-11-24,466,796,8,3,O Pequeno Príncipe,Ficção,Antoine de Saint-Exupéry,125.96
2024-07-14,2146,2476,2,4,1984,Ficção,George Orwell,58.62
2024-09-29,429,759,6,4,Orgulho e Preconceito,Ficção,Jane Austen,91.81
2024-08-05,1644,1974,5,5,Dom Casmurro,Ficção,Machado de Assis,26.05
2024-10-18,3302,3632,3,4,Sapiens,Não Ficção,Yuval Noah Harari,128.99
2024-09-15,5142,5472,6,2,Orgulho e Preconceito,Ficção,Jane Austen,81.25
2025-01-02,357,687,8,2,O Pequeno Príncipe,Ficção,Antoine de Saint-Exupéry,89.56
2025-01-19,7312,7642,6,1,Orgulho e Preconceito,Ficção,Jane Austen,54.34
2024-07-05,123,364,2,4,1984,Ficção,George Orwell,59.64
2024-10-28,1967,2297,4,2,O Hobbit,Ficção,J.R.R. Tolkien,27.98
2024-09-10,6629,6959,4,1,O Hobbit,Ficção,J.R.R. Tolkien,51.16
2024-08-08,8853,9183,8,4,O Pequeno Príncipe,Ficção,Antoine de Saint-Exupéry,110.95
2025-05-21,5477,5807,4,1,O Hobbit,Ficção,J.R.R. Tolkien,75.72
2024-08-11,8969,9299,3,2,Sapiens,Não Ficção,Yuval Noah Harari,80.49
2024-07-27,3628,3958,1,4,A Menina que Roubava Livros,Ficção,Markus Zusak,126.49
2025-01-30,4050,4380,9,3,A Revolução dos Bichos,Ficção,George Orwell,70.48
2025-05-29,5828,6158,7,1,O Código Da Vinci,Ficção,Dan Brown,126.88
2025-03-18,9247,9577,4,2,O Hobbit,Ficção,J.R.R. Tolkien,89.93
2024-10-31,7948,8278,8,4,O Pequeno Príncipe,Ficção,Antoine de Saint-Exupéry,69.99
2025-06-07,393,723,2,3,1984,Ficção,George Orwell,125.47
2024-11-10,7619,7949,8,5,O Pequeno Príncipe,Ficção,Antoine de Saint-Exupéry,58.41
2025-01-03,7664,7994,4,5,O Hobbit,Ficção,J.R.R. Tolkien,107.71
2024-07-17,3639,3969,4,3,O Hobbit,Ficção,J.R.R. Tolkien,46.98
2024-10-08,9190,9520,2,5,1984,Ficção,George Orwell,94.05
2024-11-02,6357,6687,5,3,Dom Casmurro,Ficção,Machado de Assis,126.51
2024-07-06,5351,5681,7,1,O Código Da Vinci,Ficção,Dan Brown,47.14
2024-12-07,8447,8777,6,2,Orgulho e Preconceito,Ficção,Jane Austen,110.44
2025-06-16,2337,2667,8,2,O Pequeno Príncipe,Ficção,Antoine de Saint-Exupéry,74.87
2025-02-12,5894,6224,5,2,Dom Casmurro,Ficção,Machado de Assis,134.35
2025-01-25,3102,3432,7,3,O Código Da Vinci,Ficção,Dan Brown,38.68
2024-10-06,3129,3459,6,2,Orgulho e Preconceito,Ficção,Jane Austen,148.65
2024-11-30,3164,3494,1,4,A Menina que Roubava Livros,Ficção,Markus Zusak,139.47
2025-02-02,9267,9597,2,5,1984,Ficção,George Orwell,87.01
2024-08-07,7903,8233,2,1,1984,Ficção,George Orwell,52.27
2024-10-06,3543,3873,6,4,Orgulho e Preconceito,Ficção,Jane Austen,67.34
2024-12-26,3219,3549,4,2,O Hobbit,Ficção,J.R.R. Tolkien,63.48
2024-11-18,7602,7932,5,4,Dom Casmurro,Ficção,Machado de Assis,137.2
2025-05-14,13,38,1,1,A Menina que Roubava Livros,Ficção,Markus Zusak,76.79
2024-12-23,5245,5575,9,5,A Revolução dos Bichos,Ficção,George Orwell,128.71
2024-09-08,8105,8435,1,4,A Menina que Roubava Livros,Ficção,Markus Zusak,22.02
2025-01-11,9026,9356,4,4,O Hobbit,Ficção,J.R.R. Tolkien,24.64
2024-10-07,9462,9792,4,2,O Hobbit,Ficção,J.R.R. Tolkien,51.77
2024-07-26,5803,6133,2,2,1984,Ficção,George Orwell,105.58
2024-10-07,8579,8909,3,4,Sapiens,Não Ficção,Yuval Noah Harari,69.62
2025-02-27,37,113,3,4,Sapiens,Não Ficção,Yuval Noah Harari,131.75
2025-05-27,270,600,4,5,O Hobbit,Ficção,J.R.R. Tolkien,130.88
2025-03-06,6211,6541,4,5,O Hobbit,Ficção,J.R.R. Tolkien,71.67
2024-12-08,197,527,1,2,A Menina que Roubava Livros,Ficção,Markus Zusak,52.82
2024-10-03,3073,3403,4,5,O Hobbit,Ficção,J.R.R. Tolkien,108.52
2025-05-25,8884,9214,6,3,Orgulho e Preconceito,Ficção,Jane Austen,23.18
2024-07-31,8038,8368,3,1,Sapiens,Não Ficção,Yuval Noah Harari,65.14
2024-12-19,8612,8942,2,4,1984,Ficção,George Orwell,137.96
2024-08-16,2392,2722,1,4,A Menina que Roubava Livros,Ficção,Markus Zusak,139.83
2024-12-20,2283,2613,6,4,Orgulho e Preconceito,Ficção,Jane Austen,119.93
2025-02-14,3743,4073,8,4,O Pequeno Príncipe,Ficção,Antoine de Saint-Exupéry,24.9
2025-06-08,1834,2164,6,1,Orgulho e Preconceito,Ficção,Jane Austen,113.08
2024-09-24,1199,1529,5,2,Dom Casmurro,Ficção,Machado de Assis,82.86
2024-10-13,4219,4549,4,2,O Hobbit,Ficção,J.R.R. Tolkien,30.85
2024-07-02,5467,5797,9,5,A Revolução dos Bichos,Ficção,George Orwell,137.86
2025-02-15,2905,3235,9,5,A Revolução dos Bichos,Ficção,George Orwell,137.82
2024-11-29,6610,6940,7,5,O Código Da Vinci,Ficção,Dan Brown,40.09
2024-11-03,8054,8384,8,5,O Pequeno Príncipe,Ficção,Antoine de Saint-Exupéry,80.48
2024-11-11,7001,7331,5,3,Dom Casmurro,Ficção,Machado de Assis,68.24
2024-11-18,24,74,3,3,Sapiens,Não Ficção,Yuval Noah Harari,69.96
2025-04-30,5241,5571,2,4,1984,Ficção,George Orwell,149.83
2024-08-15,4262,4592,3,2,Sapiens,Não Ficção,Yuval Noah Harari,88.01
2024-09-25,8009,8339,8,4,O Pequeno Príncipe,Ficção,Antoine de Saint-Exupéry,65.14
2025-04-27,7443,7773,6,2,Orgulho e Preconceito,Ficção,Jane Austen,122.03
2024-07-30,5730,6060,4,5,O Hobbit,Ficção,J.R.R. Tolkien,116.29
2024-08-05,6800,7130,9,3,A Revolução dos Bichos,Ficção,George Orwell,134.92
2024-08-26,6603,6933,7,3,O Código Da Vinci,Ficção,Dan Brown,133.84
2025-01-02,8935,9265,8,2,O Pequeno Príncipe,Ficção,Antoine de Saint-Exupéry,110.39
2024-08-12,3605,3935,8,1,O Pequeno Príncipe,Ficção,Antoine de Saint-Exupéry,123.85
2025-05-11,3006,3336,5,4,Dom Casmurro,Ficção,Machado de Assis,89.77
2025-01-10,3917,4247,8,3,O Pequeno Príncipe,Ficção,Antoine de Saint-Exupéry,78.86
2024-12-21,8381,8711,5,4,Dom Casmurro,Ficção,Machado de Assis,41.26
2024-07-01,8795,9125,8,3,O Pequeno Príncipe,Ficção,Antoine de Saint-Exupéry,29.16
2024-10-27,132,389,4,3,O Hobbit,Ficção,J.R.R. Tolkien,122.32
2024-12-07,8326,8656,1,3,A Menina que Roubava Livros,Ficção,Markus Zusak,134.14
2025-02-24,58,170,7,1,O Código Da Vinci,Ficção,Dan Brown,67.46
2025-04-23,1932,2262,3,3,Sapiens,Não Ficção,Yuval Noah Harari,146.81
2024-09-03,2895,3225,8,4,O Pequeno Príncipe,Ficção,Antoine de Saint-Exupéry,70.56
2025-06-07,5413,5743,5,3,Dom Casmurro,Ficção,Machado de Assis,77.86
2024-12-15,7637,7967,2,1,1984,Ficção,George Orwell,60.57
2025-01-29,5727,6057,3,2,Sapiens,Não Ficção,Yuval Noah Harari,139.57
2025-01-23,7851,8181,1,4,A Menina que Roubava Livros,Ficção,Markus Zusak,78.47
2024-11-14,3721,4051,1,3,A Menina que Roubava Livros,Ficção,Markus Zusak,130.46
2024-09-09,1731,2061,1,1,A Menina que Roubava Livros,Ficção,Markus Zusak,64.64
2024-11-02,8882,9212,9,2,A Revolução dos Bichos,Ficção,George Orwell,26.91
2025-05-29,4669,4999,4,5,O Hobbit,Ficção,J.R.R. Tolkien,125.12
2024-11-04,2973,3303,2,2,1984,Ficção,George Orwell,40.16
2024-07-27,1467,1797,9,5,A Revolução dos Bichos,Ficção,George Orwell,54.24
2025-05-28,4048,4378,5,5,Dom Casmurro,Ficção,Machado de Assis,122.04
2025-02-27,5321,5651,3,5,Sapiens,Não Ficção,Yuval Noah Harari,91.76
2025-05-26,7053,7383,5,3,Dom Casmurro,Ficção,Machado de Assis,101.14
2024-11-27,1998,2328,4,5,O Hobbit,Ficção,J.R.R. Tolkien,41.88
2024-07-01,6845,7175,2,2,1984,Ficção,George Orwell,44.11
2024-07-06,1271,1601,5,2,Dom Casmurro,Ficção,Machado de Assis,75.19
2025-01-11,5098,5428,4,4,O Hobbit,Ficção,J.R.R. Tolkien,139.35
2025-05-12,3905,4235,1,5,A Menina que Roubava Livros,Ficção,Markus Zusak,101.43
2025-03-31,170,500,6,2,Orgulho e Preconceito,Ficção,Jane Austen,48.91
2024-12-22,523,853,8,5,O Pequeno Príncipe,Ficção,Antoine de Saint-Exupéry,33.01
2025-02-18,9610,9940,1,1,A Menina que Roubava Livros,Ficção,Markus Zusak,97.71
2024-09-23,7469,7799,2,1,1984,Ficção,George Orwell,37.44
2024-08-08,912,1242,8,3,O Pequeno Príncipe,Ficção,Antoine de Saint-Exupéry,42.72
2024-11-16,5763,6093,1,1,A Menina que Roubava Livros,Ficção,Markus Zusak,81.75
2024-12-28,1049,1379,2,3,1984,Ficção,George Orwell,127.09
2024-11-03,4112,4442,9,3,A Revolução dos Bichos,Ficção,George Orwell,110.32
2024-11-27,7040,7370,9,5,A Revolução dos Bichos,Ficção,George Orwell,55.94
2024-10-15,1748,2078,8,3,O Pequeno Príncipe,Ficção,Antoine de Saint-Exupéry,25.94
2025-06-10,168,493,8,4,O Pequeno Príncipe,Ficção,Antoine de Saint-Exupéry,48.59
2024-10-21,7233,7563,2,5,1984,Ficção,George Orwell,142.57
2025-04-21,,3137,1,4,A Menina que Roubava Livros,Ficção,Markus Zusak,43.23
2024-09-24,2348,2678,5,1,Dom Casmurro,Ficção,Machado de Assis,84.89
2024-09-10,807,1137,1,3,A Menina que Roubava Livros,Ficção,Markus Zusak,115.43
2025-05-02,7409,7739,4,5,O Hobbit,Ficção,J.R.R. Tolkien,60.1
2024-11-27,7675,8005,8,4,O Pequeno Príncipe,Ficção,Antoine de Saint-Exupéry,110.73
2025-02-01,8581,8911,2,5,1984,Ficção,George Orwell,142.37
2025-04-16,698,1028,8,2,O Pequeno Príncipe,Ficção,Antoine de Saint-Exupéry,119.76
2025-02-02,4602,4932,8,1,O Pequeno Príncipe,Ficção,Antoine de Saint-Exupéry,115.81
2024-11-08,4335,4665,9,2,A Revolução dos Bichos,Ficção,George Orwell,23.77
2025-05-07,7509,7839,5,2,Dom Casmurro,Ficção,Machado de Assis,86.45
2025-02-23,9303,9633,2,1,1984,Ficção,George Orwell,37.37
2024-07-20,2345,2675,2,3,1984,Ficção,George Orwell,97.72
2025-04-11,1591,1921,2,5,1984,Ficção,George Orwell,118.68
2025-03-28,22,70,9,3,A Revolução dos Bichos,Ficção,George Orwell,77.45
2024-09-12,7368,7698,6,5,Orgulho e Preconceito,Ficção,Jane Austen,116.69
2024-07-16,9090,9420,3,1,Sapiens,Não Ficção,Yuval Noah Harari,71.52
2024-09-13,4915,5245,9,1,A Revolução dos Bichos,Ficção,George Orwell,48.78
2025-04-28,43,126,5,4,Dom Casmurro,Ficção,Machado de Assis,124.76
2024-10-06,67,199,7,1,O Código Da Vinci,Ficção,Dan Brown,132.78
2024-11-03,3914,4244,9,4,A Revolução dos Bichos,Ficção,George Orwell,116.52
2024-06-16,5772,6102,2,2,1984,Ficção,George Orwell,80.4
2024-12-09,6044,6374,8,2,O Pequeno Príncipe,Ficção,Antoine de Saint-Exupéry,121.05
2024-07-19,1106,1436,2,5,1984,Ficção,George Orwell,96.72
2024-10-15,570,900,8,1,O Pequeno Príncipe,Ficção,Antoine de Saint-Exupéry,81.39
2025-02-04,7279,7609,2,3,1984,Ficção,George Orwell,140.19
2024-10-17,2594,2924,6,5,Orgulho e Preconceito,Ficção,Jane Austen,51.39
2024-10-27,3615,3945,7,4,O Código Da Vinci,Ficção,Dan Brown,130.99
2025-03-16,931,1261,4,4,O Hobbit,Ficção,J.R.R. Tolkien,59.59
2025-03-16,3885,4215,7,4,O Código Da Vinci,Ficção,Dan Brown,133.83
2025-03-22,4958,5288,8,2,O Pequeno Príncipe,Ficção,Antoine de Saint-Exupéry,50.85
2024-12-02,6957,7287,6,1,Orgulho e Preconceito,Ficção,Jane Austen,143.84
2025-06-08,7137,7467,4,5,O Hobbit,Ficção,J.R.R. Tolkien,52.42
2025-02-03,1573,1903,1,1,A Menina que Roubava Livros,Ficção,Markus Zusak,87.68
2025-01-08,1307,1637,3,4,Sapiens,Não Ficção,Yuval Noah Harari,105.96
2025-02-18,6040,6370,3,1,Sapiens,Não Ficção,Yuval Noah Harari,112.33
2025-05-01,4187,4517,7,1,O Código Da Vinci,Ficção,Dan Brown,131.72
2024-12-19,1722,2052,2,2,1984,Ficção,George Orwell,90.03
2024-08-07,4932,5262,3,4,Sapiens,Não Ficção,Yuval Noah Harari,98.23
2024-08-13,3002,3332,8,4,O Pequeno Príncipe,Ficção,Antoine de Saint-Exupéry,121.38
2025-05-17,7085,7415,1,3,A Menina que Roubava Livros,Ficção,Markus Zusak,58.69
2024-12-07,900,1230,3,2,Sapiens,Não Ficção,Yuval Noah Harari,78.74
2024-07-07,9004,9334,1,1,A Menina que Roubava Livros,Ficção,Markus Zusak,103.23
2024-10-17,2884,3214,8,2,O Pequeno Príncipe,Ficção,Antoine de Saint-Exupéry,37.41
2025-01-08,729,1059,7,4,O Código Da Vinci,Ficção,Dan Brown,61.58
2024-06-21,9423,9753,1,2,A Menina que Roubava Livros,Ficção,Markus Zusak,133.99
2025-03-10,7555,7885,5,4,Dom Casmurro,Ficção,Machado de Assis,64.79
2024-07-06,2215,2545,4,2,O Hobbit,Ficção,J.R.R. Tolkien,31.37
2024-07-03,8551,8881,3,5,Sapiens,Não Ficção,Yuval Noah Harari,63.72
2025-06-13,2757,3087,1,4,A Menina que Roubava Livros,Ficção,Markus Zusak,40.47
2025-03-07,1184,1514,3,1,Sapiens,Não Ficção,Yuval Noah Harari,102.72
2025-06-10,2848,3178,3,2,Sapiens,Não Ficção,Yuval Noah Harari,131.35
2025-04-22,1903,2233,3,5,Sapiens,Não Ficção,Yuval Noah Harari,36.49
2024-08-04,8904,9234,4,5,O Hobbit,Ficção,J.R.R. Tolkien,67.12
2024-12-21,6763,7093,4,4,O Hobbit,Ficção,J.R.R. Tolkien,91.84
2025-01-18,7506,7836,6,2,Orgulho e Preconceito,Ficção,Jane Austen,115.85
2025-03-06,1978,2308,9,1,A Revolução dos Bichos,Ficção,George Orwell,76.41
2024-11-01,6072,6402,1,3,A Menina que Roubava Livros,Ficção,Markus Zusak,80.05
2025-06-08,1716,2046,2,5,1984,Ficção,George Orwell,59.54
2024-12-21,5402,5732,8,2,O Pequeno Príncipe,Ficção,Antoine de Saint-Exupéry,132.12
2024-06-24,5490,5820,4,3,O Hobbit,Ficção,J.R.R. Tolkien,98.39
2025-02-12,1594,1924,9,3,A Revolução dos Bichos,Ficção,George Orwell,42.55
2024-06-18,8591,8921,9,5,A Revolução dos Bichos,Ficção,George Orwell,42.81
2024-11-13,7070,7400,6,3,Orgulho e Preconceito,Ficção,Jane Austen,110.69
2025-05-07,6793,7123,8,5,O Pequeno Príncipe,Ficção,Antoine de Saint-Exupéry,42.28
2024-12-15,1466,1796,4,3,O Hobbit,Ficção,J.R.R. Tolkien,67.84
2025-04-14,9038,9368,9,1,A Revolução dos Bichos,Ficção,George Orwell,95.86
2024-09-25,4384,4714,4,5,O Hobbit,Ficção,J.R.R. Tolkien,132.5
2025-04-02,6806,7136,6,1,Orgulho e Preconceito,Ficção,Jane Austen,37.89
2025-04-26,7685,8015,4,2,O Hobbit,Ficção,J.R.R. Tolkien,113.04
2024-08-17,4997,5327,7,3,O Código Da Vinci,Ficção,Dan Brown,67.99
2024-10-29,7733,8063,1,1,A Menina que Roubava Livros,Ficção,Markus Zusak,79.14
2025-04-02,755,1085,1,4,A Menina que Roubava Livros,Ficção,Markus Zusak,104.48
2025-03-13,2943,3273,4,5,O Hobbit,Ficção,J.R.R. Tolkien,91.22
2025-04-30,7365,7695,3,5,Sapiens,Não Ficção,Yuval Noah Harari,128.38
2024-10-24,3354,3684,3,3,Sapiens,Não Ficção,Yuval Noah Harari,28.03
2024-07-01,2452,2782,6,2,Orgulho e Preconceito,Ficção,Jane Austen,92.09
2024-08-10,83,249,7,5,O Código Da Vinci,Ficção,Dan Brown,134.33
2024-12-24,1578,1908,5,3,Dom Casmurro,Ficção,Machado de Assis,80.68
2025-04-27,8757,9087,5,5,Dom Casmurro,Ficção,Machado de Assis,47.15
2024-06-28,2158,2488,3,4,Sapiens,Não Ficção,Yuval Noah Harari,44.72
2025-05-20,9097,9427,3,1,Sapiens,Não Ficção,Yuval Noah Harari,115.38
2024-07-02,472,802,2,2,1984,Ficção,George Orwell,93.29
2024-10-05,1012,1342,6,2,Orgulho e Preconceito,Ficção,Jane Austen,93.88
2024-09-08,1375,1705,5,4,Dom Casmurro,Ficção,Machado de Assis,88.8
2024-09-13,7029,7359,2,5,1984,Ficção,George Orwell,63.93
2025-03-02,9243,9573,6,2,Orgulho e Preconceito,Ficção,Jane Austen,122.78
2024-09-08,5882,6212,5,3,Dom Casmurro,Ficção,Machado de Assis,55.75
2024-06-27,3734,4064,3,3,Sapiens,Não Ficção,Yuval Noah Harari,75.03
2025-05-15,2681,3011,2,3,1984,Ficção,George Orwell,139.08
2024-07-07,7081,7411,3,4,Sapiens,Não Ficção,Yuval Noah Harari,87.68
2025-04-28,5322,5652,1,1,A Menina que Roubava Livros,Ficção,Markus Zusak,82.34
2024-09-09,7195,7525,7,1,O Código Da Vinci,Ficção,Dan Brown,119.38
2024-07-30,7762,8092,5,1,Dom Casmurro,Ficção,Machado de Assis,143.48
2025-02-22,6692,7022,6,4,Orgulho e Preconceito,Ficção,Jane Austen,94.59
2024-07-10,9018,9348,9,4,A Revolução dos Bichos,Ficção,George Orwell,136.07
2024-08-26,1147,1477,9,1,A Revolução dos Bichos,Ficção,George Orwell,106.48
2024-11-18,2314,2644,8,2,O Pequeno Príncipe,Ficção,Antoine de Saint-Exupéry,126.18
2024-07-14,4577,4907,5,5,Dom Casmurro,Ficção,Machado de Assis,93.89
2025-01-05,5604,5934,8,2,O Pequeno Príncipe,Ficção,Antoine de Saint-Exupéry,20.99
2024-08-30,6013,6343,5,3,Dom Casmurro,Ficção,Machado de Assis,49.85
2025-02-08,1478,1808,7,3,O Código Da Vinci,Ficção,Dan Brown,123.26
2024-09-10,8851,9181,3,3,Sapiens,Não Ficção,Yuval Noah Harari,70.94
2025-04-14,2252,2582,5,2,Dom Casmurro,Ficção,Machado de Assis,135.54
2024-12-25,1087,1417,2,1,1984,Ficção,George Orwell,40.94
2024-10-25,5615,5945,2,1,1984,Ficção,George Orwell,111.0
2025-03-09,6306,6636,2,2,1984,Ficção,George Orwell,120.65
2025-03-12,6350,6680,9,3,A Revolução dos Bichos,Ficção,George Orwell,84.57
2024-07-11,8385,8715,3,1,Sapiens,Não Ficção,Yuval Noah Harari,65.53
2025-05-31,6926,7256,8,5,O Pequeno Príncipe,Ficção,Antoine de Saint-Exupéry,98.35
2025-04-28,8856,9186,5,4,Dom Casmurro,Ficção,Machado de Assis,109.65
2025-05-13,3830,4160,1,3,A Menina que Roubava Livros,Ficção,Markus Zusak,42.35
2024-08-10,1450,1780,5,5,Dom Casmurro,Ficção,Machado de Assis,78.6
2025-02-11,218,548,3,5,Sapiens,Não Ficção,Yuval Noah Harari,144.92
2025-03-11,2239,2569,5,2,Dom Casmurro,Ficção,Machado de Assis,31.97
2024-08-28,9318,9648,1,4,A Menina que Roubava Livros,Ficção,Markus Zusak,138.85
2024-07-19,2438,2768,6,3,Orgulho e Preconceito,Ficção,Jane Austen,127.83
2024-09-12,784,1114,2,3,1984,Ficção,George Orwell,130.42
2024-09-07,8762,9092,2,5,1984,Ficção,George Orwell,115.34
2025-01-24,121,359,5,3,Dom Casmurro,Ficção,Machado de Assis,38.5
2025-04-27,5766,6096,6,2,Orgulho e Preconceito,Ficção,Jane Austen,33.93
2025-01-27,5085,5415,3,2,Sapiens,Não Ficção,Yuval Noah Harari,146.86
2025-04-02,1798,2128,4,5,O Hobbit,Ficção,J.R.R. Tolkien,124.81
2025-04-01,2456,2786,4,5,O Hobbit,Ficção,J.R.R. Tolkien,63.93
2025-03-20,8977,9307,5,5,Dom Casmurro,Ficção,Machado de Assis,112.17
2024-09-08,5610,5940,3,1,Sapiens,Não Ficção,Yuval Noah Harari,37.5
2025-05-17,4693,5023,9,3,A Revolução dos Bichos,Ficção,George Orwell,129.38
2024-10-12,2491,2821,6,1,Orgulho e Preconceito,Ficção,Jane Austen,21.49
2025-04-04,2631,2961,7,5,O Código Da Vinci,Ficção,Dan Brown,104.8
2024-09-13,9290,9620,8,3,O Pequeno Príncipe,Ficção,Antoine de Saint-Exupéry,148.47
2025-05-13,4583,4913,5,2,Dom Casmurro,Ficção,Machado de Assis,43.52
2024-06-28,8951,9281,5,2,Dom Casmurro,Ficção,Machado de Assis,40.56
2024-06-28,69,205,7,2,O Código Da Vinci,Ficção,Dan Brown,92.41
2024-06-21,6956,7286,5,4,Dom Casmurro,Ficção,Machado de Assis,143.75
2024-09-19,7645,7975,5,5,Dom Casmurro,Ficção,Machado de Assis,99.48
2024-08-03,6028,6358,9,2,A Revolução dos Bichos,Ficção,George Orwell,92.3
2024-09-30,2238,2568,5,4,Dom Casmurro,Ficção,Machado de Assis,32.68
2024-07-06,2481,2811,8,3,O Pequeno Príncipe,Ficção,Antoine de Saint-Exupéry,75.26
2024-08-17,5311,5641,6,5,Orgulho e Preconceito,Ficção,Jane Austen,44.25
2025-04-24,1281,1611,4,2,O Hobbit,Ficção,J.R.R. Tolkien,25.75
2024-12-18,314,644,3,2,Sapiens,Não Ficção,Yuval Noah Harari,53.02
2024-08-20,2717,3047,7,1,O Código Da Vinci,Ficção,Dan Brown,74.77
2024-11-13,3665,3995,8,4,O Pequeno Príncipe,Ficção,Antoine de Saint-Exupéry,103.51
2025-05-01,2292,2622,8,3,O Pequeno Príncipe,Ficção,Antoine de Saint-Exupéry,93.22
2025-04-26,3295,3625,7,2,O Código Da Vinci,Ficção,Dan Brown,143.97
2024-09-27,3551,3881,8,4,O Pequeno Príncipe,Ficção,Antoine de Saint-Exupéry,146.67
2024-07-15,2342,2672,8,3,O Pequeno Príncipe,Ficção,Antoine de Saint-Exupéry,141.05
2024-12-08,9432,9762,7,5,O Código Da Vinci,Ficção,Dan Brown,127.94
2025-05-13,9132,9462,8,4,O Pequeno Príncipe,Ficção,Antoine de Saint-Exupéry,53.98
